tags,ave_area,x_min,median_aspect_ratio,max_aspect_ratio,publish_time,title,PWN,orientable,num_geometric_degenerated_faces,max_dihedral_angle,category,p25_aspect_ratio,num_complanar_intersecting_faces,total_area,ave_dihedral_angle,num_connected_components,p95_dihedral_angle,vertex_manifold,median_valance,license,max_valance,median_dihedral_angle,num_vertices,min_valance,stl_file,min_aspect_ratio,euler_characteristic,z_max,num_boundary_edges,x_max,thing_id,num_combinatorial_degenerated_faces,y_min,p25_area,p25_dihedral_angle,p75_aspect_ratio,p95_aspect_ratio,p90_area,edge_manifold,y_max,p90_aspect_ratio,subcategory,p75_valance,min_dihedral_angle,num_duplicated_faces,link,p25_valance,max_area,min_area,p95_area,solid,p90_valance,z_min,ave_valance,ave_aspect_ratio,p75_dihedral_angle,num_self_intersections,author,num_faces,p75_area,median_area,img_file,p90_dihedral_angle,json_file,p95_valance
"['animation', 'horse', 'muybridge', 'zoetrope']",4.0106,-25.071746826171875,1.74278,548211.0,2015-02-16T19:35:26,PonyTrope ,1,1,,3.04482,toys-and-games,1.30915,,11213.6,0.412349,2,1.5708,1,6.0,Creative Commons - Attribution - Non-Commercial,21.0,0.220503,1400,3.0,940044.stl,1.00079,2,0.0213326308876276,,-23.01886749267578,584516,,32.22003173828125,0.298295,0.063056,3.4991,108.771,9.84307,1,32.872657775878906,16.6026,mechanical-toys,6.0,9.10351e-16,,https://thingiverse-production-new.s3.amazonaws.com/assets/e8/d2/16/6a/9a/Horse12_sm_6.stl,5.0,242.121,1.30471e-05,14.7965,,7.0,0.021332213655114174,5.99143,1331.87,0.567307,24,kellyegan,2796,3.95774,0.952876,940044.png,1.16198,940044.json,8.0
"['arduino', 'enclosure', 'thermometer']",27.9767,-36.566226959228516,3.23362,21137300000000.0,2012-12-31T15:33:11,cliff-therm ,,,,1.63621,tools,1.55863,10,36649.4,0.280677,1,1.5708,,6.0,Creative Commons - Attribution - Share Alike,14.0,2.41422e-06,571,2.0,112857.stl,1.00214,-28,48.73957443237305,146,-30.49669647216797,39822,,60.400001525878906,0.1516,4.15813e-13,13.0119,138.677,19.9406,,66.42749786376953,35.1303,hand-tools,8.0,,3,https://thingiverse-production-new.s3.amazonaws.com/assets/3e/c5/1c/c9/8d/cliff-therm-AA-4-battery-top-mk1_5.stl,5.0,3297.02,1.69864e-14,59.2462,,10.0,42.670040130615234,6.68651,50503500000.0,0.58547,20,s_p_e_x,1310,4.34553,0.845535,112857.png,0.596376,112857.json,10.5
"['4-8-8-4', 'Locomotive', 'railroad', 'scale_model', 'Steam_Locomotive', 'steam_train', 'Union_Pacific']",153.207,280.620849609375,5.54862,97.4587,2014-02-27T19:59:32,4-8-8-4 Big Boy Locomotive ,1,1,,1.66123,models,2.06002,,6741.12,0.767079,1,1.5708,1,5.0,Creative Commons - Attribution,8.0,0.060376,24,3.0,472149.stl,1.21304,2,77.8933334350586,,298.8733215332031,259005,,138.85333251953125,4.14724,,25.1478,39.4849,591.262,1,138.85333251953125,39.2493,vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/ec/8d/1d/7e/f9/MakerBot_-_Rear_Engine-_SCALED-11-a.STL,5.0,710.873,3.71004,691.346,1,7.7,,5.5,15.717,1.5708,,MakerBot,44,185.445,55.7018,472149.png,1.5708,472149.json,8.0
"['backtoschool', 'balance_scale', 'compass', 'pencil_case', 'protractor', 'scale']",2.74233,80.02182006835938,5.26242,87053.7,2013-09-18T16:18:54,Back to Basics Drafting Set ,,1,,2.41352,learning,1.85525,,6981.97,0.493095,3,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,26.0,0.042377,1276,3.0,295747.stl,1.00528,-3,-1.9073486328125e-06,12,83.60000610351562,152531,,42.22586441040039,0.290785,,17.8277,125.033,6.81881,1,53.86814498901367,43.1778,,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/a8/77/74/51/18/DraftingSetToppers.stl,5.0,201.491,4.09652e-05,11.0556,,8.0,-1.9073486328125e-06,5.9953,184.29,1.57049,,asbeg,2546,2.91477,0.779049,295747.png,1.5708,295747.json,10.0
"['3d_Printable_Golf', 'Amusement_Park', 'Desktop_Miniature_Golf', 'Dont_Get_Seduced_By_The_Coolness', 'golf', 'Golf-In-Miniature', 'King_Tut', 'LEGO', 'mendel', 'Mini-Golf', 'miniature', 'Miniature_Golf', 'minifig', 'minigolf', 'prusa', 'Putt-Putt', 'replicator', 'reprap', 'Sphinx', 'toy', 'Tut', 'Vision_3D_Printer']",12.582,-10.178000450134277,1.45378,16954900.0,2012-06-10T02:30:56,GOLF-IN-MINIATURE : The Desktop 18 Hole Miniature Golf Course ,1,1,,3.14159,toys-and-games,1.22427,10,11198.0,0.389778,1,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,21.0,0.00157831,447,3.0,74659.stl,1.02226,2,1.7000000476837158,,-10.178000450134277,24670,,45.14800262451172,0.253347,,3.94507,417.329,24.285,1,50.14800262451172,80.1309,games,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/6e/99/60/dd/7a/Brownstone_Steps_for_Golf-In-Miniature.stl,5.0,261.7,4.98783e-05,47.388,,8.0,,5.97315,56308.0,0.428039,16,beekeeper,890,15.0,3.0575,74659.png,1.5708,74659.json,10.7
"['optimus_prime', 'tardis', 'toy', 'transformer']",3.88571,25.399999618530273,12.4802,34.0428,2013-07-06T18:01:54,Tardis Transformer V2 ,1,1,,1.5708,toys-and-games,3.49439,,730.514,0.595146,1,1.5708,1,6.0,Creative Commons - Attribution,7.0,0.246242,96,3.0,375251.stl,1.02311,2,0.983670711517334,,35.300498962402344,113117,,25.035734176635742,0.221402,,19.5795,34.0428,11.4035,1,25.399999618530273,34.0427,mechanical-toys,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/39/bf/ec/c1/e1/gun_core_blue.stl,6.0,19.9429,0.0207934,11.4035,1,7.0,0.8060340881347656,5.875,13.5604,1.5708,,Ellindsey,188,11.4035,2.00619,375251.png,1.5708,375251.json,7.0
"['Castle', 'castle_tower', 'Germany', 'Makerbot_Replicator_z18', 'medieval', 'medieval_tower', 'PLA']",0.407088,-51.887001037597656,5.07894,22757000.0,2015-06-11T12:27:45,Medieval Castle  ,1,,,3.14159,models,1.85847,7,4309.43,0.361141,1,1.71048,,6.0,Creative Commons - Attribution,86.0,0.0518268,5256,3.0,1368070.stl,1.00068,-31,15.909398078918457,,-50.352203369140625,862724,6,192.69259643554688,0.0496836,0.00165124,16.9689,135.533,0.884444,,192.8092041015625,37.9391,buildings-and-structures,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/90/85/1b/88/0d/Tower_1.stl,5.0,6.75596,,1.14559,,8.0,15.021799087524414,6.03995,5465.47,0.262848,14,boldmachines,10586,0.483961,0.191792,1368070.png,1.5708,1368070.json,9.0
"['4-8-8-4', 'Locomotive', 'railroad', 'scale_model', 'Steam_Locomotive', 'steam_train', 'Union_Pacific']",0.357357,59.23215866088867,10.4193,406.662,2014-02-27T19:59:32,4-8-8-4 Big Boy Locomotive ,1,1,,1.5708,models,5.21486,,10527.0,0.0491147,1,0.0832807,1,6.0,Creative Commons - Attribution,8.0,0.016762,14729,4.0,472204.stl,1.19747,,1.3664401769638062,,60.60442352294922,259005,,56.64273452758789,0.00989172,6.3957e-05,50.083,50.1104,0.0994109,1,56.66035461425781,50.102,vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/ca/20/02/d6/1f/68_inch_tire.STL,6.0,7.84957,0.000177725,3.47876,1,6.0,1.209169626235962,6.0,19.1319,0.0783099,,MakerBot,29458,0.0979694,0.0468462,472204.png,0.0825299,472204.json,7.0
"['child', 'Children', 'decor', 'design', 'Hang', 'hanger', 'hook', 'interior', 'OnSuchAFullSea', 'Wall_Hanger', 'wall_hook']",0.0992835,59.86064910888672,1.42775,4414640.0,2014-01-24T09:02:53,Fish Bone Wall Hanger ,1,1,,2.60343,household,1.22707,,29441.3,0.0357462,1,0.0906108,1,6.0,Attribution - Non-Commercial - Share Alike,256.0,0.0089881,148265,3.0,428173.stl,1.0,-4,0.517276406288147,,60.45724105834961,232464,,13.284884452819824,0.0235897,0.000666581,2.12176,5.18052,0.18855,1,13.705999374389648,3.21284,organization,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/43/53/1c/17/47/fish_bone_wall_hanger_01.stl,6.0,16.9736,6.69518e-09,0.26633,,7.0,0.08193385601043701,6.00016,22.6023,0.0374772,10,HEJHEJ,296538,0.0926991,0.0501892,428173.png,0.066124,428173.json,7.0
"['3D', 'faberdashery', 'puzzle', 'reprap', 'toy']",11.9343,0.14999999105930328,3.91669,10.9923,2012-05-04T13:13:04,The Magic Flute puzzle by Gregory Benedetti ,1,1,,0.955323,toys-and-games,1.20711,,10311.2,0.265954,1,0.7854,1,6.0,Creative Commons - Attribution,8.0,,432,5.0,69088.stl,1.0,,9.550000190734863,,0.45000001788139343,22512,,0.14999999105930328,1.54904,,5.64825,10.9922,41.405,1,0.45000001788139343,10.9922,puzzles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/07/4e/38/d5/e6/MagicFlute-2.stl,5.0,41.405,0.0779414,41.405,1,7.0,0.45000001788139343,6.0,4.70446,0.785397,,richgain,864,13.4225,3.86081,69088.png,0.785398,69088.json,7.0
"['board', 'breach', 'fantasy', 'game', 'miniature', 'model', 'RPG', 'scifi', 'space', 'Spaceship', 'starship', 'tabletop', 'tactics', 'toy']",0.436272,-7.500500202178955,2.3512,93746000.0,2012-12-18T20:13:32,Breach Preview Part 2 ,1,,,3.13717,toys-and-games,1.39835,,5425.48,0.465997,3,1.76693,,6.0,Attribution - Non-Commercial - Share Alike,65.0,0.0044874,6208,3.0,109109.stl,1.00014,13,4.92292594909668,,-0.39459091424942017,38360,20,-25.234800338745117,0.0236611,1.87432e-05,7.3391,130.348,0.822845,,-14.637999534606934,37.7174,games,7.0,,2,https://thingiverse-production-new.s3.amazonaws.com/assets/5f/c0/d8/67/9a/smoking_demon.stl,5.0,61.6137,,1.41699,,8.0,4.37299919128418,6.00225,15703.3,0.803378,3,dutchmogul,12436,0.419984,0.127297,109109.png,1.57148,109109.json,10.0
"['8040', 'airfoil', 'airscrew', 'blade', 'how_would_i_make_them_smaller', 'multirotor', 'prop', 'propeller', 'Quadcopter', 'would_you_be_able_to_use_this_on_a_Tri-copter_is_are_the_blades_to_big_And_if_so']",0.83285,67.17491149902344,3.32191,22266000.0,2012-09-12T19:04:08,8040 Propeller Optimized for Printing; V1.0 ,1,1,,2.2745,hobby,1.92407,,6924.32,0.260628,1,1.62226,1,6.0,Creative Commons - Attribution - Non-Commercial,24.0,0.0161005,4157,3.0,88581.stl,1.00048,,5.667552947998047,,67.90443420410156,30284,,70.11058807373047,0.269853,0.00387531,7.74375,62.7645,1.74575,1,70.87792205810547,28.0397,rc-vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/10/10/b6/92/e3/8040_CW_45deg_V1.stl,5.0,7.6227,2.72173e-07,2.26144,1,7.0,5.609851837158203,6.0,3044.64,0.0361816,,Landru,8314,1.10015,0.637844,88581.png,1.56874,88581.json,8.0
"['dart', 'fun', 'gun', 'mechanical', 'nerf', 'pistol', 'toys', 'weapon']",0.470499,65.96000671386719,2.33148,4302330000.0,2012-05-08T18:12:32,LF1 - Foam Dart Blaster  (NERF Compatible) ,1,1,,3.14159,toys-and-games,1.50274,404,50779.1,0.196725,1,1.5708,1,6.0,Creative Commons - Attribution - Share Alike,101.0,0.0247768,53951,3.0,69707.stl,1.0002,-12,6.580000400543213,,66.7540054321289,16726,,53.59800338745117,0.00942522,0.00638856,9.72222,180.797,0.416595,1,53.80600357055664,54.9727,mechanical-toys,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/4a/36/b8/70/17/ShellB.stl,6.0,760.778,1.9978e-06,0.953719,,7.0,6.436000347137451,6.00133,64904.2,0.0630947,1117,Landru,107926,0.129016,0.044774,69707.png,0.779383,69707.json,7.0
"['engine', 'jet', 'makerbot', 'model', 'PLA', 'printoberMB', 'replicator', 'robot', 'rocket', 'sci_fi', 'space', 'Space_Engine', 'supportless', 'toy']",1.29506,-26.086349487304688,3.46212,98441.7,2012-10-31T22:19:53,Rocket Engine Power ! ,1,1,,1.5708,hobby,2.1008,,2714.45,0.546545,4,1.5708,1,6.0,Creative Commons - Attribution,16.0,,1040,5.0,96772.stl,1.02972,-8,2.5999999046325684,,-24.974979400634766,33509,,-9.235417366027832,0.18398,,5.39756,112.317,1.00805,1,-8.283889770507812,7.01784,robotics,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/81/5d/d4/cc/b8/Beam_Set.STL,6.0,73.0651,0.0553337,3.96126,1,6.0,2.5999999046325684,6.04615,373.105,1.5708,,naveod,2096,0.536577,0.330742,96772.png,1.5708,96772.json,7.0
"['battery', 'CatchTheWind', 'fan', 'gears', 'gravity', 'turbine', 'wind']",4.11155,-68.8447265625,4.58862,277386000000.0,2015-08-02T19:12:40,Wind Energy Stored In Gravity ,1,1,,3.12263,learning,2.14806,,18132.0,0.535044,1,1.6927,1,6.0,Creative Commons - Attribution - Share Alike,59.0,0.018799,2205,3.0,1505036.stl,1.02361,,17.223114013671875,,-67.4820556640625,952564,,1.0711493492126465,0.708721,2.27533e-06,29.3928,5590000.0,8.56252,1,6.0693159103393555,596.57,engineering,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/ac/32/b8/3d/8d/gear1.STL,5.0,203.647,3.6071e-07,11.5463,1,8.0,15.064208984375,6.0,304029000.0,1.5069,,hyperplanemike,4410,4.9068,2.90398,1505036.png,1.5708,1505036.json,9.0
"['Die_grinder', 'dremel', 'rotary', 'Spinning', 'tool', 'top', 'turbine', 'turbo']",1.33083,15.530543327331543,3.60057,11217.0,2013-04-19T12:20:52,Turbine Rotary Tool 60000 rpm ,1,1,,2.42121,tools,2.00252,,2898.55,0.521407,1,1.62137,1,6.0,Creative Commons - Attribution,15.0,0.0347845,1065,3.0,178226.stl,1.0037,-24,0.8737505674362183,,16.15851593017578,76369,,18.51007843017578,0.239962,,9.82381,161.396,3.75421,1,18.745086669921875,41.0053,hand-tools,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/26/af/65/ea/5d/Rotor_Hand-held.STL,5.0,7.27892,3.12376e-05,4.39622,1,8.0,0.0002812594175338745,6.13521,91.1125,1.53401,,RichMac,2178,1.76431,0.755847,178226.png,1.57084,178226.json,9.0
"['15mm', '25mm', '28mm', '30mm', 'Continuum', 'dragon', 'Dungeon', 'fantasy', 'game', 'gaming', 'miniature', 'monster', 'Multiverse', 'myth', 'RPG', 'tabletop', 'Viking']",0.103078,-3.421999931335449,1.50761,63669100.0,2013-05-11T21:27:56,Forest Dragon ,1,,,3.14159,models,1.18181,2,2330.6,0.336414,2,1.32226,,6.0,Creative Commons - Attribution - Share Alike,51.0,0.195063,11303,3.0,195682.stl,1.00004,2,20.63800048828125,,-2.884000062942505,87458,2,2.6480000019073486,0.0212718,0.0678295,2.60287,20.8209,0.228265,,3.3109989166259766,7.89422,creatures,7.0,,1,https://thingiverse-production-new.s3.amazonaws.com/assets/f6/38/7a/e3/b4/fd_head.stl,5.0,13.3553,,0.325746,,8.0,19.21299934387207,6.00035,4060.42,0.405964,1,dutchmogul,22610,0.128341,0.0617677,195682.png,0.795803,195682.json,9.0
"['build', 'dining', 'diy', 'eating', 'food', 'furniture', 'ikea', 'table', 'Textured']",5.32686,771.7265625,2.94709,660275.0,2015-10-06T18:07:57,Beam Table ,1,,,2.61534,household,1.6399,,69920.3,0.249375,1,1.51862,,5.0,Attribution - Non-Commercial - No Derivatives,93.0,0.0327486,6551,3.0,1663774.stl,1.00001,-8,433.2254943847656,,771.994140625,1056746,4,653.7691650390625,0.48652,0.00280666,6.95372,62.706,7.50429,,655.3411865234375,23.0066,,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/a2/36/36/e6/67/Right_Bracket.STL,5.0,1435.52,,12.729,1,8.0,431.64434814453125,6.00977,404.684,0.393113,,AAAndyAn,13126,3.31239,1.29775,1663774.png,0.638089,1663774.json,10.0
"['1to60scale', 'toscale']",0.404171,7.659091949462891,1.79196,70.0105,2012-09-23T16:19:15,1:60 Country Picnic ,1,1,,1.76018,models,1.24227,,362.137,0.47615,1,1.70248,1,6.0,Creative Commons - Attribution - Share Alike,9.0,0.127179,450,4.0,90432.stl,1.01068,2,2.5000009536743164,,8.000000953674316,31038,,3.219639778137207,0.101129,,5.54133,24.6475,0.988571,1,4.000000953674316,20.3704,model-furniture,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/70/f9/72/df/be/butterchurn.stl,6.0,3.12144,0.00220474,1.44283,1,6.0,9.999999974752427e-07,5.97333,6.4093,0.931466,,PrettySmallThings,896,0.344082,0.163416,90432.png,1.5708,90432.json,6.0
"['arduino', 'customizable', 'customizer', 'lamp', 'LED', 'lightitup', 'parametric', 'solar', 'solar_power', 'solar_powered']",8.88794,1.0339699983596802,4.10143,3033.99,2015-07-26T19:42:38,Solar Hive ,1,1,,1.58221,household,1.43773,,27054.9,0.591757,1,1.5708,1,6.0,Creative Commons - Attribution - Non-Commercial,13.0,0.259111,1524,3.0,1489598.stl,1.0,2,1.0,,7.083970069885254,942891,,3.021090030670166,0.258809,,7.59312,75.1723,23.5777,1,13.5,17.0333,outdoor-and-garden,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/5a/e6/54/08/65/V1_BackLid.stl,5.0,446.474,0.0148492,26.9116,1,8.0,-1.6532199540887486e-15,5.99213,21.7608,1.5708,,3ddruckqueck,3044,6.05,1.1249,1489598.png,1.5708,1489598.json,8.0
"['rover', 'spider', 'walking']",0.497263,5.7528228759765625,4.78616,90437500000.0,2014-09-19T14:31:19,Spider Rover ,1,1,12,3.14159,toys-and-games,1.56255,7,5431.11,0.397086,1,1.64771,1,6.0,Attribution - Non-Commercial - Share Alike,69.0,0.045582,5433,3.0,780016.stl,1.01007,-28,16.54030990600586,,7.738563537597656,468872,,8.499944686889648,0.105173,0.000176449,20.2981,858.339,1.16651,1,8.49998664855957,408.161,mechanical-toys,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/00/4c/16/9a/9f/leg_shoulder.stl,5.0,61.8751,,1.47728,,8.0,15.5,6.03092,8828430.0,0.283528,130,johann517,10922,0.420224,0.151043,780016.png,1.5708,780016.json,8.0
"['linkage', 'mechanism', 'model', 'openscad', 'parametric', 'parts']",60.5551,,1.99474,132.542,2013-01-01T02:58:24,Peaucellier Straight Line Linkage ,1,1,,1.5708,models,1.95152,,9931.04,0.689618,1,1.5708,1,6.0,Creative Commons - Attribution,10.0,,80,3.0,112996.stl,1.11357,-2,5.0,,,39872,,,3.8626,,3.31581,21.6201,225.0,1,30.0,9.54389,,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/b4/66/d7/b5/87/Base_Platform.stl,5.0,750.0,0.643075,300.0,1,9.0,,6.15,8.76676,1.5708,,JonHollander,164,75.0,12.5,112996.png,1.5708,112996.json,9.0
"['drone', 'heli', 'PLA', 'printable', 'quad', 'Quadcopter', 'RC', 'UAV']",11.4393,148.07241821289062,6.63437,115795000.0,2013-02-12T07:45:56,Joe&#039;s FPV QuadCopter variant ,1,1,,3.14159,hobby,1.91517,10,30062.5,0.520419,1,1.5708,,6.0,Creative Commons - Attribution - Share Alike,22.0,0.00296284,1278,3.0,132054.stl,1.00239,-36,4.76200008392334,,148.64657592773438,49634,,169.2870330810547,1.387,,15.5894,304.152,28.414,1,169.5246124267578,64.8728,rc-vehicles,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/ee/e6/68/f5/95/Arm_45_degree.stl,5.0,246.981,0.00340179,61.731,,8.0,,6.16901,132886.0,1.5708,39,JoeMattie,2628,9.20414,3.43629,132054.png,1.5708,132054.json,10.0
"['3D', '3D_models_to_print', 'Artec', 'FOSSIL', 'free_models', 'geology', 'geometry', 'Geoscience', 'makerbot', 'Paleontology', 'scan', 'sea_shell', 'shell', 'toy']",1.52128,17.938684463500977,1.22551,2744.32,2012-01-31T05:09:05,Sea Shell ,1,1,,3.11275,None,1.08808,,44032.0,0.266813,1,0.806991,1,6.0,Creative Commons - Attribution,14.0,0.178044,14466,3.0,55031.stl,1.00001,-6,72.1181869506836,,19.14179039001465,16769,,-30.984811782836914,0.614558,0.0828951,1.51484,2.87906,3.05776,1,-30.418746948242188,2.10252,None,7.0,1.49062e-06,,https://thingiverse-production-new.s3.amazonaws.com/assets/2b/c8/47/2c/98/sea_shell.stl,5.0,26.5131,1.21833e-05,4.35913,,7.0,70.04679107666016,6.00249,1.87746,0.344092,33,artec3d,28944,1.84899,1.1111,55031.png,0.597979,55031.json,8.0
"['bicycle', 'bike', 'LulzBot', 'mount']",15.7617,1.0410000085830688,1.91356,1983790.0,2012-09-06T20:57:28,Modular Bicycle Dashboard ,,,2,3.01069,hobby,1.51514,5,8574.36,0.542345,1,1.5708,,6.0,Creative Commons - Attribution,12.0,8.32667e-17,272,4.0,87720.stl,1.12027,,8.199999809265137,,2.0655999183654785,29860,,10.597100257873535,1.77094,,16.6229,615.664,21.3343,1,39.80739974975586,115.522,sports-and-outdoors,7.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/5d/8b/0a/64/04/dash11-port2-RadioMount.stl,5.0,848.585,,46.0142,,8.0,8.199999809265137,6.0,4123.39,1.5708,9,devtty1,544,7.88915,4.02275,87720.png,1.5708,87720.json,8.0
"['glitch', 'head', 'makerbot', 'met3d', 'minim', 'processing', 'sound', 'stl', 'Useless', 'video', 'we_met_heads_on']",35.928,-58.47529983520508,2.70953,12507100000.0,2012-06-12T06:12:11,We Met Heads On ,1,1,,3.08645,art,1.46524,,111305.0,0.704417,1,2.44401,,6.0,Creative Commons - Attribution - Share Alike,16.0,0.427935,1537,3.0,74780.stl,1.00048,-12,1.6505999565124512,,-49.090599060058594,24787,,114.33039855957031,10.0982,0.133838,8.46812,98.6378,78.3223,1,122.02909851074219,35.9039,math-art,7.0,2.43191e-07,,https://thingiverse-production-new.s3.amazonaws.com/assets/04/8a/0f/5f/bd/head-audio-glitch-1.stl,5.0,620.128,0.000208618,110.778,1,8.0,-41.060699462890625,6.04684,4037650.0,1.03053,,Plummer-Fernandez,3098,45.4153,23.3992,74780.png,1.94861,74780.json,9.0
"['planets', 'solar_system']",1.58684,-2.337557077407837,1.37454,207.775,2012-05-18T14:15:03,Our Solar System ,,1,,1.59559,learning,1.26044,,12993.0,0.0450366,3,0.0957997,1,6.0,Creative Commons - Attribution,65.0,0.0490228,4162,2.0,71160.stl,1.17278,4,2.5750350952148438,128,-0.2638288140296936,23324,,3.268817901611328,0.635598,3.90599e-05,1.45481,2.92493,1.64418,1,4.861867904663086,2.03939,physics-and-astronomy,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/36/77/4b/b6/bf/Saturn.stl,6.0,67.6509,0.0813157,1.66019,,6.0,1.2890700101852417,5.93272,1.96423,0.0491651,250,rweaving,8188,1.53558,1.17481,71160.png,0.087738,71160.json,6.0
,0.128543,2.0,1.25963,6697850.0,2013-05-06T10:27:53,Demi-Sphere flowerpot necklace ,,1,,2.73548,fashion,1.20961,,6696.83,0.0628003,1,0.0290397,1,6.0,Creative Commons - Attribution - Non-Commercial,126.0,0.0203671,26048,3.0,191369.stl,1.00049,-3,20.510766983032227,4,2.0130443572998047,84762,,3.469446951953614e-15,0.0425249,4.72081e-06,2.08408,18.7392,0.128079,1,0.006956878118216991,6.45379,jewelry,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/a7/c3/2e/dd/a4/Colier_demi-sphere_2.STL,6.0,28.922,2.81446e-06,0.130369,,6.0,20.0,6.00038,573.0,0.0255437,,LeFabShop,52098,0.117646,0.0951469,191369.png,0.0270837,191369.json,6.0
"['add', 'Addition', 'curriculum', 'divide', 'Division', 'learning', 'MakerBotAcademyMath', 'math', 'multiplication', 'multiply', 'Subtraction']",0.0299413,0.9258000254631042,10.8906,8031.55,2013-11-16T20:27:41,Math Spinner Toy ,1,1,,1.5762,learning,10.8273,,14.8509,0.55742,1,1.5708,1,5.0,Attribution - Non-Commercial - Share Alike,26.0,0.00166677,248,4.0,347938.stl,1.05186,,0.7910000681877136,,1.1510000228881836,185125,,-0.1542000025510788,0.00898165,,15.7221,65.4193,0.0186587,1,0.5402000546455383,34.833,math,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/16/e2/b6/70/79/mathSpinner-equals.stl,5.0,0.287425,1.56403e-05,0.211634,1,7.0,0.0036000001709908247,6.0,57.0904,1.5708,,christinachun,496,0.0146109,0.0145643,347938.png,1.5708,347938.json,15.0
"['engine', 'model', 'steam_engine']",0.561183,-4.718122482299805,11.7594,287.957,2012-06-25T00:17:19,Working Oscillating Steam Engine MKI ,1,,,1.57123,models,2.60892,,1436.63,0.1484,1,1.5708,,6.0,Creative Commons - Attribution,11.0,7.93275e-06,1278,4.0,76906.stl,1.16039,8,5.213490009307861,,-4.718122482299805,25624,8,1.2756325006484985,0.044927,8.23529e-08,19.764,85.121,2.13929,,1.2987384796142578,26.9929,,6.0,,,https://thingiverse-production-new.s3.amazonaws.com/assets/40/1f/1e/dc/59/Crank_Shaft.STL,6.0,5.1338,,2.3929,1,6.0,5.041428565979004,5.99374,17.9245,0.000421445,,cbabbage,2560,0.464918,0.138869,76906.png,0.102184,76906.json,6.0
"['bicycle', 'bubbles', 'bubble_maker', 'CatchTheWind', 'soap_bubble', 'wind']",2.5828,46.213199615478516,58.746,1267900000000.0,2015-08-01T08:59:43,The Bicycle Bubble Machine ,1,1,8,3.14159,toys-and-games,11.124,20,55545.6,0.651049,1,1.60739,,6.0,Creative Commons - Attribution - Share Alike,61.0,0.0761823,10724,3.0,1501550.stl,1.00002,-3,23.0,,49.62969970703125,950452,,52.85020065307617,0.00204934,0.000321501,226.243,8866.4,7.25156,,55.86220169067383,3645.89,mechanical-toys,7.0,,13,https://thingiverse-production-new.s3.amazonaws.com/assets/f2/b1/9b/65/ab/wind_wheel.stl,4.0,64.0484,,17.5247,,8.0,8.04440975189209,6.01138,120139000.0,1.51218,30,heinzdrei,21506,1.32083,0.115761,1501550.png,1.5779,1501550.json,9.0
