category,dataset,model,binvox,dimension,x_rotations,z_rotations,max,min,mean,loss
sofa,train,sofa_0677.off,sofa_0677_32_x0_z0.binvox,32,0,0,0.99998987,0.0,0.13845094,0.0058694286
sofa,train,sofa_0500.off,sofa_0500_32_x0_z0.binvox,32,0,0,0.9999962,0.0,0.08270724,0.0027845528
sofa,train,sofa_0458.off,sofa_0458_32_x0_z0.binvox,32,0,0,0.9999933,0.0,0.118777804,0.0026559983
sofa,train,sofa_0032.off,sofa_0032_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.08193773,0.001809269
sofa,train,sofa_0187.off,sofa_0187_32_x0_z0.binvox,32,0,0,0.99999905,0.0,0.13762555,0.0026948475
sofa,train,sofa_0534.off,sofa_0534_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.09324476,0.002273641
sofa,train,sofa_0357.off,sofa_0357_32_x0_z0.binvox,32,0,0,0.9999894,0.0,0.07401026,0.002876
sofa,train,sofa_0312.off,sofa_0312_32_x0_z0.binvox,32,0,0,0.9999789,0.0,0.03690201,0.0015989328
sofa,train,sofa_0379.off,sofa_0379_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.1607364,0.0027718174
sofa,train,sofa_0279.off,sofa_0279_32_x0_z0.binvox,32,0,0,0.9999796,0.0,0.118499294,0.0044776765
sofa,train,sofa_0571.off,sofa_0571_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.0951741,0.001102204
sofa,train,sofa_0203.off,sofa_0203_32_x0_z0.binvox,32,0,0,0.9999937,0.0,0.075184874,0.0022039441
sofa,train,sofa_0638.off,sofa_0638_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.14443532,0.004394396
sofa,train,sofa_0601.off,sofa_0601_32_x0_z0.binvox,32,0,0,1.0,0.0,0.16954431,0.0039144577
sofa,train,sofa_0052.off,sofa_0052_32_x0_z0.binvox,32,0,0,0.99989617,0.0,0.044358436,0.0013120165
sofa,train,sofa_0427.off,sofa_0427_32_x0_z0.binvox,32,0,0,0.99991024,0.0,0.0961411,0.00263798
sofa,train,sofa_0642.off,sofa_0642_32_x0_z0.binvox,32,0,0,0.9999924,0.0,0.0998751,0.0026387433
sofa,train,sofa_0501.off,sofa_0501_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.095002934,0.0025575622
sofa,train,sofa_0284.off,sofa_0284_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.10472662,0.0019817562
sofa,train,sofa_0646.off,sofa_0646_32_x0_z0.binvox,32,0,0,0.99999726,0.0,0.10560241,0.0016061846
sofa,train,sofa_0059.off,sofa_0059_32_x0_z0.binvox,32,0,0,0.9999037,0.0,0.068353735,0.0022379786
sofa,train,sofa_0537.off,sofa_0537_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.08919115,0.0022140802
sofa,train,sofa_0290.off,sofa_0290_32_x0_z0.binvox,32,0,0,0.99998355,0.0,0.09469627,0.002421577
sofa,train,sofa_0319.off,sofa_0319_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.11103585,0.0025064638
sofa,train,sofa_0474.off,sofa_0474_32_x0_z0.binvox,32,0,0,0.99996305,0.0,0.057943553,0.0018540348
sofa,train,sofa_0084.off,sofa_0084_32_x0_z0.binvox,32,0,0,0.99989796,0.0,0.07915559,0.0036440203
sofa,train,sofa_0433.off,sofa_0433_32_x0_z0.binvox,32,0,0,0.99937636,0.0,0.065162465,0.0028553237
sofa,train,sofa_0643.off,sofa_0643_32_x0_z0.binvox,32,0,0,0.99999547,0.0,0.08606681,0.0013826357
sofa,train,sofa_0294.off,sofa_0294_32_x0_z0.binvox,32,0,0,0.9999428,0.0,0.079675585,0.002865647
sofa,train,sofa_0523.off,sofa_0523_32_x0_z0.binvox,32,0,0,0.99977833,0.0,0.058522835,0.0032068314
sofa,train,sofa_0675.off,sofa_0675_32_x0_z0.binvox,32,0,0,0.99999535,0.0,0.05912559,0.0021360721
sofa,train,sofa_0133.off,sofa_0133_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.104722336,0.0033380333
sofa,train,sofa_0451.off,sofa_0451_32_x0_z0.binvox,32,0,0,0.99994624,0.0,0.066800915,0.002151786
sofa,train,sofa_0197.off,sofa_0197_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.15721849,0.0034608748
sofa,train,sofa_0214.off,sofa_0214_32_x0_z0.binvox,32,0,0,0.9999938,0.0,0.16646318,0.0006015851
sofa,train,sofa_0050.off,sofa_0050_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.16508517,0.0022222733
sofa,train,sofa_0666.off,sofa_0666_32_x0_z0.binvox,32,0,0,0.9999424,0.0,0.059497032,0.0015619434
sofa,train,sofa_0346.off,sofa_0346_32_x0_z0.binvox,32,0,0,0.9999933,0.0,0.12047687,0.0018982434
sofa,train,sofa_0262.off,sofa_0262_32_x0_z0.binvox,32,0,0,0.9999466,0.0,0.06279976,0.0015397244
sofa,train,sofa_0610.off,sofa_0610_32_x0_z0.binvox,32,0,0,0.9999927,0.0,0.07786111,0.0011867085
sofa,train,sofa_0085.off,sofa_0085_32_x0_z0.binvox,32,0,0,0.9999932,0.0,0.07652216,0.0011733711
sofa,train,sofa_0561.off,sofa_0561_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.13794197,0.0014078146
sofa,train,sofa_0045.off,sofa_0045_32_x0_z0.binvox,32,0,0,0.99996305,0.0,0.09018941,0.0026512928
sofa,train,sofa_0190.off,sofa_0190_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.14572464,0.0025145176
sofa,train,sofa_0679.off,sofa_0679_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.16372856,0.00148934
sofa,train,sofa_0060.off,sofa_0060_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.15875508,0.0018329313
sofa,train,sofa_0439.off,sofa_0439_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.20231748,0.0027993724
sofa,train,sofa_0338.off,sofa_0338_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.089063816,0.0017259351
sofa,train,sofa_0672.off,sofa_0672_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.08143571,0.0024908653
sofa,train,sofa_0194.off,sofa_0194_32_x0_z0.binvox,32,0,0,0.99977654,0.0,0.03809465,0.0012787399
sofa,train,sofa_0575.off,sofa_0575_32_x0_z0.binvox,32,0,0,0.9999125,0.0,0.08838047,0.0036996042
sofa,train,sofa_0330.off,sofa_0330_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.09195037,0.001591761
sofa,train,sofa_0429.off,sofa_0429_32_x0_z0.binvox,32,0,0,0.99999464,0.0,0.11700874,0.0025921096
sofa,train,sofa_0477.off,sofa_0477_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.108609565,0.0018421096
sofa,train,sofa_0299.off,sofa_0299_32_x0_z0.binvox,32,0,0,0.99969566,0.0,0.123224154,0.006311968
sofa,train,sofa_0614.off,sofa_0614_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.1313367,0.0027509786
sofa,train,sofa_0615.off,sofa_0615_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.2948621,0.006862383
sofa,train,sofa_0282.off,sofa_0282_32_x0_z0.binvox,32,0,0,0.99976987,0.0,0.034933556,0.0015393376
sofa,train,sofa_0265.off,sofa_0265_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.09716926,0.002873215
sofa,train,sofa_0244.off,sofa_0244_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.11263327,0.0017675953
sofa,train,sofa_0065.off,sofa_0065_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.15111849,0.003084711
sofa,train,sofa_0579.off,sofa_0579_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.18173993,0.0025508478
sofa,train,sofa_0106.off,sofa_0106_32_x0_z0.binvox,32,0,0,0.9999919,0.0,0.068605006,0.0014067655
sofa,train,sofa_0617.off,sofa_0617_32_x0_z0.binvox,32,0,0,0.9939388,0.0,0.034340616,0.0014830278
sofa,train,sofa_0257.off,sofa_0257_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.10194422,0.0015124907
sofa,train,sofa_0387.off,sofa_0387_32_x0_z0.binvox,32,0,0,0.99999607,0.0,0.060446583,0.0015440716
sofa,train,sofa_0608.off,sofa_0608_32_x0_z0.binvox,32,0,0,0.9999126,0.0,0.09675181,0.0031950437
sofa,train,sofa_0486.off,sofa_0486_32_x0_z0.binvox,32,0,0,0.9999919,0.0,0.06623646,0.0009872227
sofa,train,sofa_0226.off,sofa_0226_32_x0_z0.binvox,32,0,0,0.99999774,0.0,0.10349006,0.002389933
sofa,train,sofa_0148.off,sofa_0148_32_x0_z0.binvox,32,0,0,0.9999435,0.0,0.07641668,0.002884484
sofa,train,sofa_0510.off,sofa_0510_32_x0_z0.binvox,32,0,0,0.9999969,0.0,0.13526964,0.003407424
sofa,train,sofa_0115.off,sofa_0115_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.09782745,0.0030387165
sofa,train,sofa_0166.off,sofa_0166_32_x0_z0.binvox,32,0,0,0.9999958,0.0,0.105006814,0.0018508777
sofa,train,sofa_0169.off,sofa_0169_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.09578491,0.0027066441
sofa,train,sofa_0094.off,sofa_0094_32_x0_z0.binvox,32,0,0,0.99999046,0.0,0.079768814,0.0014780343
sofa,train,sofa_0274.off,sofa_0274_32_x0_z0.binvox,32,0,0,0.99753296,0.0,0.04418658,0.002184688
sofa,train,sofa_0033.off,sofa_0033_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.14121944,0.0020003968
sofa,train,sofa_0606.off,sofa_0606_32_x0_z0.binvox,32,0,0,0.9999298,0.0,0.047982603,0.0015636134
sofa,train,sofa_0367.off,sofa_0367_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.14465441,0.0033069975
sofa,train,sofa_0123.off,sofa_0123_32_x0_z0.binvox,32,0,0,0.9998555,0.0,0.07242164,0.003969142
sofa,train,sofa_0196.off,sofa_0196_32_x0_z0.binvox,32,0,0,0.9998872,0.0,0.08498277,0.0016149338
sofa,train,sofa_0562.off,sofa_0562_32_x0_z0.binvox,32,0,0,0.9999956,0.0,0.09039832,0.0025989597
sofa,train,sofa_0406.off,sofa_0406_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.1220729,0.001533275
sofa,train,sofa_0520.off,sofa_0520_32_x0_z0.binvox,32,0,0,0.999987,0.0,0.06771159,0.0018011266
sofa,train,sofa_0151.off,sofa_0151_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.09289303,0.0022610575
sofa,train,sofa_0524.off,sofa_0524_32_x0_z0.binvox,32,0,0,0.9999734,0.0,0.071214266,0.0014018745
sofa,train,sofa_0499.off,sofa_0499_32_x0_z0.binvox,32,0,0,0.9999094,0.0,0.07871969,0.0021896805
sofa,train,sofa_0168.off,sofa_0168_32_x0_z0.binvox,32,0,0,0.9999856,0.0,0.18386552,0.006118389
sofa,train,sofa_0189.off,sofa_0189_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.15940857,0.0041840803
sofa,train,sofa_0495.off,sofa_0495_32_x0_z0.binvox,32,0,0,0.9999987,0.0,0.07354682,0.0010677122
sofa,train,sofa_0366.off,sofa_0366_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.14574856,0.004173505
sofa,train,sofa_0131.off,sofa_0131_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.17432389,0.004596509
sofa,train,sofa_0618.off,sofa_0618_32_x0_z0.binvox,32,0,0,1.0,0.0,0.12284307,0.00155065
sofa,train,sofa_0067.off,sofa_0067_32_x0_z0.binvox,32,0,0,0.9999876,0.0,0.064928815,0.00251162
sofa,train,sofa_0061.off,sofa_0061_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.104551904,0.001970873
sofa,train,sofa_0360.off,sofa_0360_32_x0_z0.binvox,32,0,0,0.9999926,0.0,0.10563319,0.0026630682
sofa,train,sofa_0108.off,sofa_0108_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.11236403,0.0021941378
sofa,train,sofa_0153.off,sofa_0153_32_x0_z0.binvox,32,0,0,0.9995161,0.0,0.10704899,0.004403626
sofa,train,sofa_0099.off,sofa_0099_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.07933729,0.0014465861
sofa,train,sofa_0264.off,sofa_0264_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.14871834,0.002958702
sofa,train,sofa_0527.off,sofa_0527_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.12501255,0.0011993423
sofa,train,sofa_0042.off,sofa_0042_32_x0_z0.binvox,32,0,0,0.99980587,0.0,0.048204385,0.0017431182
sofa,train,sofa_0441.off,sofa_0441_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.14039019,0.0041780276
sofa,train,sofa_0654.off,sofa_0654_32_x0_z0.binvox,32,0,0,0.9999988,0.0,0.21855305,0.0038415182
sofa,train,sofa_0592.off,sofa_0592_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.19867504,0.003286467
sofa,train,sofa_0298.off,sofa_0298_32_x0_z0.binvox,32,0,0,0.9999838,0.0,0.057931844,0.001905583
sofa,train,sofa_0188.off,sofa_0188_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.12676473,0.0019444956
sofa,train,sofa_0276.off,sofa_0276_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.10401905,0.0024649133
sofa,train,sofa_0013.off,sofa_0013_32_x0_z0.binvox,32,0,0,0.9999565,0.0,0.13274899,0.0052953577
sofa,train,sofa_0261.off,sofa_0261_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.17732337,0.002361162
sofa,train,sofa_0311.off,sofa_0311_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.11166978,0.0025488827
sofa,train,sofa_0001.off,sofa_0001_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.09490584,0.0036965508
sofa,train,sofa_0213.off,sofa_0213_32_x0_z0.binvox,32,0,0,0.9999964,0.0,0.094371185,0.0015434594
sofa,train,sofa_0586.off,sofa_0586_32_x0_z0.binvox,32,0,0,0.9999654,0.0,0.07387006,0.0018756936
sofa,train,sofa_0549.off,sofa_0549_32_x0_z0.binvox,32,0,0,0.9999591,0.0,0.06657245,0.0015240553
sofa,train,sofa_0320.off,sofa_0320_32_x0_z0.binvox,32,0,0,0.9999721,0.0,0.09033999,0.0029441207
sofa,train,sofa_0080.off,sofa_0080_32_x0_z0.binvox,32,0,0,0.99998474,0.0,0.1082709,0.00265113
sofa,train,sofa_0019.off,sofa_0019_32_x0_z0.binvox,32,0,0,0.9999677,0.0,0.08612437,0.0034226074
sofa,train,sofa_0386.off,sofa_0386_32_x0_z0.binvox,32,0,0,0.9999435,0.0,0.063244075,0.0025386035
sofa,train,sofa_0355.off,sofa_0355_32_x0_z0.binvox,32,0,0,0.9999286,0.0,0.06312794,0.0013782217
sofa,train,sofa_0192.off,sofa_0192_32_x0_z0.binvox,32,0,0,0.99997604,0.0,0.11936963,0.005164904
sofa,train,sofa_0256.off,sofa_0256_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.15193307,0.002433058
sofa,train,sofa_0365.off,sofa_0365_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.19774091,0.0048427084
sofa,train,sofa_0546.off,sofa_0546_32_x0_z0.binvox,32,0,0,0.9999707,0.0,0.097539976,0.002444712
sofa,train,sofa_0587.off,sofa_0587_32_x0_z0.binvox,32,0,0,0.9999906,0.0,0.123444185,0.0031704195
sofa,train,sofa_0669.off,sofa_0669_32_x0_z0.binvox,32,0,0,0.99999845,0.0,0.0916679,0.0014724431
sofa,train,sofa_0556.off,sofa_0556_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.081173554,0.0010794324
sofa,train,sofa_0232.off,sofa_0232_32_x0_z0.binvox,32,0,0,0.9988657,0.0,0.060888294,0.004008109
sofa,train,sofa_0630.off,sofa_0630_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.16592398,0.0027467876
sofa,train,sofa_0079.off,sofa_0079_32_x0_z0.binvox,32,0,0,0.9999968,0.0,0.14846796,0.00311787
sofa,train,sofa_0152.off,sofa_0152_32_x0_z0.binvox,32,0,0,0.99999535,0.0,0.089035556,0.0023600927
sofa,train,sofa_0384.off,sofa_0384_32_x0_z0.binvox,32,0,0,0.99999595,0.0,0.09909248,0.0024155984
sofa,train,sofa_0178.off,sofa_0178_32_x0_z0.binvox,32,0,0,0.99999774,0.0,0.13168694,0.0021977061
sofa,train,sofa_0492.off,sofa_0492_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.10014937,0.0012870105
sofa,train,sofa_0342.off,sofa_0342_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.07908604,0.0019948827
sofa,train,sofa_0370.off,sofa_0370_32_x0_z0.binvox,32,0,0,0.99980015,0.0,0.058801275,0.0024454072
sofa,train,sofa_0285.off,sofa_0285_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.10194942,0.0023889341
sofa,train,sofa_0237.off,sofa_0237_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.13712287,0.0024581708
sofa,train,sofa_0156.off,sofa_0156_32_x0_z0.binvox,32,0,0,0.99833256,0.0,0.07389165,0.004314618
sofa,train,sofa_0172.off,sofa_0172_32_x0_z0.binvox,32,0,0,0.99998474,0.0,0.09711447,0.001974756
sofa,train,sofa_0551.off,sofa_0551_32_x0_z0.binvox,32,0,0,0.99999666,0.0,0.11406479,0.0015616831
sofa,train,sofa_0595.off,sofa_0595_32_x0_z0.binvox,32,0,0,0.9999764,0.0,0.10806591,0.00389277
sofa,train,sofa_0017.off,sofa_0017_32_x0_z0.binvox,32,0,0,0.99999416,0.0,0.11834668,0.0037106785
sofa,train,sofa_0142.off,sofa_0142_32_x0_z0.binvox,32,0,0,0.9999974,0.0,0.1366405,0.003063043
sofa,train,sofa_0272.off,sofa_0272_32_x0_z0.binvox,32,0,0,0.9999896,0.0,0.11152865,0.0036114254
sofa,train,sofa_0662.off,sofa_0662_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.10784802,0.0016913365
sofa,train,sofa_0200.off,sofa_0200_32_x0_z0.binvox,32,0,0,0.9999255,0.0,0.08106451,0.0029549154
sofa,train,sofa_0535.off,sofa_0535_32_x0_z0.binvox,32,0,0,0.99977833,0.0,0.08046016,0.0029615436
sofa,train,sofa_0456.off,sofa_0456_32_x0_z0.binvox,32,0,0,0.9999975,0.0,0.14898583,0.0031783725
sofa,train,sofa_0193.off,sofa_0193_32_x0_z0.binvox,32,0,0,0.99964225,0.0,0.06838052,0.0025518863
sofa,train,sofa_0645.off,sofa_0645_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.19468871,0.0018638021
sofa,train,sofa_0335.off,sofa_0335_32_x0_z0.binvox,32,0,0,0.9999918,0.0,0.07065553,0.0015425647
sofa,train,sofa_0348.off,sofa_0348_32_x0_z0.binvox,32,0,0,0.9999888,0.0,0.105097175,0.0035201078
sofa,train,sofa_0248.off,sofa_0248_32_x0_z0.binvox,32,0,0,0.99995995,0.0,0.060599085,0.0022827075
sofa,train,sofa_0530.off,sofa_0530_32_x0_z0.binvox,32,0,0,0.9999981,0.0,0.09027042,0.0016593186
sofa,train,sofa_0543.off,sofa_0543_32_x0_z0.binvox,32,0,0,0.9997402,0.0,0.041842427,0.0014784941
sofa,train,sofa_0676.off,sofa_0676_32_x0_z0.binvox,32,0,0,0.9999919,0.0,0.097035564,0.0012645714
sofa,train,sofa_0350.off,sofa_0350_32_x0_z0.binvox,32,0,0,0.99999857,0.0,0.10588691,0.0020212005
sofa,train,sofa_0484.off,sofa_0484_32_x0_z0.binvox,32,0,0,0.9999777,0.0,0.11459517,0.0034039663
sofa,train,sofa_0448.off,sofa_0448_32_x0_z0.binvox,32,0,0,0.9843263,0.0,0.028804509,0.001631745
sofa,train,sofa_0392.off,sofa_0392_32_x0_z0.binvox,32,0,0,0.99999964,0.0,0.12279057,0.0013123137
sofa,train,sofa_0566.off,sofa_0566_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.09829141,0.0022662247
sofa,train,sofa_0263.off,sofa_0263_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.11623616,0.002865148
sofa,train,sofa_0434.off,sofa_0434_32_x0_z0.binvox,32,0,0,0.9999974,0.0,0.09154965,0.001962264
sofa,train,sofa_0521.off,sofa_0521_32_x0_z0.binvox,32,0,0,0.9999927,0.0,0.10601514,0.0027895183
sofa,train,sofa_0211.off,sofa_0211_32_x0_z0.binvox,32,0,0,0.9999734,0.0,0.06168415,0.0020689396
sofa,train,sofa_0043.off,sofa_0043_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.110126056,0.002739429
sofa,train,sofa_0436.off,sofa_0436_32_x0_z0.binvox,32,0,0,0.99999654,0.0,0.10809492,0.0019143699
sofa,train,sofa_0659.off,sofa_0659_32_x0_z0.binvox,32,0,0,0.9998541,0.0,0.09064759,0.004275794
sofa,train,sofa_0191.off,sofa_0191_32_x0_z0.binvox,32,0,0,0.9999784,0.0,0.08389248,0.002219077
sofa,train,sofa_0134.off,sofa_0134_32_x0_z0.binvox,32,0,0,1.0,0.0,0.17125921,0.0041240435
sofa,train,sofa_0473.off,sofa_0473_32_x0_z0.binvox,32,0,0,0.99997795,0.0,0.059615143,0.001406759
sofa,train,sofa_0277.off,sofa_0277_32_x0_z0.binvox,32,0,0,0.99976975,0.0,0.05013349,0.0013733284
sofa,train,sofa_0619.off,sofa_0619_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.1251393,0.0025032428
sofa,train,sofa_0078.off,sofa_0078_32_x0_z0.binvox,32,0,0,0.999995,0.0,0.056050453,0.002335516
sofa,train,sofa_0058.off,sofa_0058_32_x0_z0.binvox,32,0,0,1.0,0.0,0.13399145,0.0019748453
sofa,train,sofa_0415.off,sofa_0415_32_x0_z0.binvox,32,0,0,0.9999937,0.0,0.046896175,0.0015845235
sofa,train,sofa_0041.off,sofa_0041_32_x0_z0.binvox,32,0,0,0.9999993,0.0,0.09940184,0.002549481
sofa,train,sofa_0183.off,sofa_0183_32_x0_z0.binvox,32,0,0,0.99997985,0.0,0.049641065,0.00097046257
sofa,train,sofa_0238.off,sofa_0238_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.08132628,0.001088802
sofa,train,sofa_0432.off,sofa_0432_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.102440394,0.0011328341
sofa,train,sofa_0409.off,sofa_0409_32_x0_z0.binvox,32,0,0,0.9999976,0.0,0.111815184,0.0030248517
sofa,train,sofa_0112.off,sofa_0112_32_x0_z0.binvox,32,0,0,0.99999523,0.0,0.080616795,0.0017420743
sofa,train,sofa_0578.off,sofa_0578_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.09236211,0.0017666484
sofa,train,sofa_0068.off,sofa_0068_32_x0_z0.binvox,32,0,0,0.99998665,0.0,0.10988397,0.0027572406
sofa,train,sofa_0046.off,sofa_0046_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.12566027,0.0050214427
sofa,train,sofa_0283.off,sofa_0283_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.13469546,0.0029098694
sofa,train,sofa_0095.off,sofa_0095_32_x0_z0.binvox,32,0,0,0.99998415,0.0,0.09288659,0.0019056239
sofa,train,sofa_0118.off,sofa_0118_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.15215847,0.0027901083
sofa,train,sofa_0399.off,sofa_0399_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.19195412,0.0027345715
sofa,train,sofa_0207.off,sofa_0207_32_x0_z0.binvox,32,0,0,0.9999945,0.0,0.09371127,0.0024944816
sofa,train,sofa_0292.off,sofa_0292_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.16052645,0.0035193248
sofa,train,sofa_0341.off,sofa_0341_32_x0_z0.binvox,32,0,0,0.99999917,0.0,0.091724984,0.0013858768
sofa,train,sofa_0655.off,sofa_0655_32_x0_z0.binvox,32,0,0,0.99996674,0.0,0.10192899,0.0035863742
sofa,train,sofa_0155.off,sofa_0155_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.1355844,0.0016605128
sofa,train,sofa_0239.off,sofa_0239_32_x0_z0.binvox,32,0,0,0.9995857,0.0,0.06129366,0.003951935
sofa,train,sofa_0157.off,sofa_0157_32_x0_z0.binvox,32,0,0,0.9999944,0.0,0.10017005,0.002795287
sofa,train,sofa_0680.off,sofa_0680_32_x0_z0.binvox,32,0,0,0.999992,0.0,0.14092585,0.0034142775
sofa,train,sofa_0582.off,sofa_0582_32_x0_z0.binvox,32,0,0,0.99974126,0.0,0.0399142,0.0019635083
sofa,train,sofa_0056.off,sofa_0056_32_x0_z0.binvox,32,0,0,0.99999225,0.0,0.086516,0.0014912699
sofa,train,sofa_0647.off,sofa_0647_32_x0_z0.binvox,32,0,0,0.99999833,0.0,0.09208993,0.0019827262
sofa,train,sofa_0442.off,sofa_0442_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.10620664,0.0022695481
sofa,train,sofa_0660.off,sofa_0660_32_x0_z0.binvox,32,0,0,0.9999962,0.0,0.123897225,0.0039323713
sofa,train,sofa_0195.off,sofa_0195_32_x0_z0.binvox,32,0,0,0.9998925,0.0,0.05151056,0.0020445567
sofa,train,sofa_0006.off,sofa_0006_32_x0_z0.binvox,32,0,0,0.99999356,0.0,0.08773178,0.0015986721
sofa,train,sofa_0253.off,sofa_0253_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.1462157,0.005402892
sofa,train,sofa_0542.off,sofa_0542_32_x0_z0.binvox,32,0,0,0.9999106,0.0,0.09224503,0.0025175398
sofa,train,sofa_0498.off,sofa_0498_32_x0_z0.binvox,32,0,0,0.99764484,0.0,0.045624696,0.0022032917
sofa,train,sofa_0258.off,sofa_0258_32_x0_z0.binvox,32,0,0,0.99810517,0.0,0.050561685,0.0022728913
sofa,train,sofa_0563.off,sofa_0563_32_x0_z0.binvox,32,0,0,0.999998,0.0,0.18402737,0.0060801934
sofa,train,sofa_0223.off,sofa_0223_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.104866855,0.0022560884
sofa,train,sofa_0664.off,sofa_0664_32_x0_z0.binvox,32,0,0,0.9999994,0.0,0.12169747,0.0029908272
sofa,train,sofa_0301.off,sofa_0301_32_x0_z0.binvox,32,0,0,0.9999957,0.0,0.06971079,0.001646939
sofa,train,sofa_0536.off,sofa_0536_32_x0_z0.binvox,32,0,0,0.9999963,0.0,0.10331815,0.0026921746
sofa,train,sofa_0049.off,sofa_0049_32_x0_z0.binvox,32,0,0,0.9999989,0.0,0.10886125,0.0019120376
sofa,train,sofa_0505.off,sofa_0505_32_x0_z0.binvox,32,0,0,0.9999999,0.0,0.13807438,0.0044308705
sofa,train,sofa_0088.off,sofa_0088_32_x0_z0.binvox,32,0,0,0.99999785,0.0,0.06916447,0.0021704365
sofa,train,sofa_0651.off,sofa_0651_32_x0_z0.binvox,32,0,0,0.99999976,0.0,0.096038334,0.0015072114
sofa,train,sofa_0234.off,sofa_0234_32_x0_z0.binvox,32,0,0,0.9999982,0.0,0.23067686,0.0050013624
sofa,train,sofa_0385.off,sofa_0385_32_x0_z0.binvox,32,0,0,0.9999472,0.0,0.06155081,0.002249588
sofa,train,sofa_0621.off,sofa_0621_32_x0_z0.binvox,32,0,0,0.9999995,0.0,0.06882379,0.0019105973
sofa,train,sofa_0174.off,sofa_0174_32_x0_z0.binvox,32,0,0,0.99998796,0.0,0.05642886,0.0012612161
